name,address,category,lat,lon,query
Альфа-Банк,"Советская ул., 56, Банкомат в Отделении На Советской",,52.091573,23.694334,банкомат
Белинвестбанк,"Советская ул., 50",,52.092087,23.693862,банкомат
Приорбанк,"ул. Куйбышева, 15, ТЦ Галерея гранд",,52.096371,23.691314,банкомат
Белагропромбанк,"ул. Писателя Смирнова, 100, РУП ""Брестхлебпром""",,52.10728,23.642374,банкомат
Беларусбанк,"просп. Машерова, 57",,52.088318,23.708265,банкомат
БелВЭБ,"ул. Ленина, 42",,52.091286,23.687056,банкомат
"Банк развития Республики Беларусь по Брестской области, филиал","ул. Ленина, 66",Банк,52.088914,23.687241,банкомат
Белгазпромбанк,"ул. Орджоникидзе, 22, корп. 47",,52.102215,23.69278,банкомат
Приорбанк,"ул. Мошенского, 82, магазин ""Санта 10""",,52.112782,23.734418,банкомат
Альфа-Банк,"ул. Писателя Смирнова, 100, БрестХлебПром",,52.107297,23.642401,банкомат
Приорбанк,"бул. Космонавтов, 120, магазин Брест-книга",,52.088901,23.702776,банкомат
Беларусбанк,"бул. Космонавтов, 94",,52.091635,23.701878,банкомат
Альфа-Банк,"ул. Янки Купалы, 3, корп. 29",,52.102625,23.735514,банкомат
Альфа-Банк,"ул. Мошенского, 82, магазин Санта 10",,52.112728,23.734056,банкомат
Приорбанк,"бул. Шевченко, 6/1, ЦБУ 500 Приорбанк ОАО",,52.086106,23.705193,банкомат
"Белгазпромбанк, инфокиоск","бул. Космонавтов, 90-62",Инфокиоск,52.092707,23.701043,банкомат
Приорбанк,"ул. Мошенского, 82, магазин Санта 10",,52.112728,23.734056,банкомат
Приорбанк,"ул. Янки Купалы, 1В, ООО BRW проходная",,52.100858,23.732618,банкомат
Белинвестбанк,"Брест, ул. Мицкевича, 27",Банк,52.097221,23.688441,отделение банка
Банк РРБ,"Брест, Пушкинская ул., 18",Банк,52.095645,23.68982,отделение банка
Беларусбанк,"Брест, Красногвардейская ул., 95, отдел №100/1005",Банк,52.117629,23.689551,отделение банка
Беларусбанк,"Брест, бул. Космонавтов, 18, отдел №100/1010",Банк,52.100487,23.693676,отделение банка
Paritetbank,"Брест, Советская ул., 12",Банк,52.097164,23.689326,отделение банка
БелВЭБ,"Брест, ул. Ленина, 42",Банк,52.091394,23.68695,отделение банка
